,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
843,Iran,1984,-7.13985049890022,2.124592365365072,0.806865667379401
844,Iran,1985,1.86764993250725,2.3181888787743223,0.91121721307694
845,Iran,1986,-9.7849055780179,2.1717844642071675,-0.6315465314653821
846,Iran,1987,-0.172107687605703,2.3283355250726734,0.7208406885931761
847,Iran,1988,-6.08199661986559,2.374485768076906,0.19821130806648699
848,Iran,1989,6.13211567718015,2.5955115198218195,0.9308362876561781
849,Iran,1990,13.5949264435839,2.920618837881146,1.252575130476187
850,Iran,1991,12.7161484424099,3.1688232902470324,0.849835141602914
851,Iran,1992,3.29798191958015,3.5043258011788523,1.058760556211593
852,Iran,1993,-1.47101148218289,3.2426936707939857,-0.7465976202807779
853,Iran,1994,-1.69828611909215,3.6314822922778967,1.198968083188427
854,Iran,1995,2.40104455220049,3.8085989290431934,0.4877254589453
855,Iran,1996,6.35052601873582,4.143180140172492,0.878488959753376
856,Iran,1997,1.35039927430046,4.27008233153108,0.30629175431726396
857,Iran,1998,2.08001178027143,4.447824207191124,0.416249294182373
858,Iran,1999,2.00269623253462,4.793645765082523,0.7775072524950171
859,Iran,2000,5.84552747578222,5.027644638964288,0.48814385824301
860,Iran,2001,2.39217271207832,5.371709876900296,0.684346771984438
861,Iran,2002,8.07882927975207,5.854923609433374,0.8995529237552801
862,Iran,2003,8.63929839720046,5.962300103673346,0.183395209575354
863,Iran,2004,4.33666597851055,6.595048565781889,1.061248932637102
864,Iran,2005,3.18980408728862,6.985079525715332,0.5913996781723481
865,Iran,2006,4.99979526181171,7.632974032412414,0.927540630442189
866,Iran,2007,8.15577352358534,8.114369066682169,0.6306782025270551
867,Iran,2008,0.250856553494089,8.361593911456772,0.304675376166603
868,Iran,2009,1.00738545790475,8.588965757440992,0.27192404748654597
869,Iran,2010,5.79793830169604,8.72346391322095,0.156594122713129
870,Iran,2011,2.64571791806256,9.116568979259103,0.450629554897772
871,Iran,2012,-3.7471713986414,9.215706765009289,0.10874462308762199
872,Iran,2013,-1.52197920494163,9.560192795233675,0.373803159115644
873,Iran,2014,4.98477506709494,9.99484408505295,0.454646992094107
874,Iran,2015,-1.42488493937491,9.935994775602374,-0.058879667306248995
875,Iran,2016,8.8150866425182,10.3994821651888,0.466473060880132
876,Iran,2017,2.75850524578875,10.834429090660011,0.41823902244589806
