,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
2607,Thailand,1988,0.132881140717644,0.9367854263138474,0.01253873241514103
2608,Thailand,1989,0.121905059866109,1.0841398872204389,0.0157297986035517
2609,Thailand,1990,0.11167163444629301,1.287586599260908,0.01876572520194548
2610,Thailand,1991,0.08558260321242299,1.4204770438078205,0.010320893726541831
2611,Thailand,1992,0.08083388023453321,1.5547131055973873,0.00945006907184682
2612,Thailand,1993,0.0825191591524627,1.7655453152879128,0.01356084340779482
2613,Thailand,1994,0.07997024667204329,1.9791783055233203,0.01210011368077346
2614,Thailand,1995,0.08120315346253779,2.215256364819213,0.011928084429637591
2615,Thailand,1996,0.0565194446499471,2.506871396173038,0.01316394057071688
2616,Thailand,1997,-0.027535751531408203,2.6372718980388297,0.0052017228352782595
2617,Thailand,1998,-0.0763403528600102,2.4296649750750148,-0.00787203333559193
2618,Thailand,1999,0.0457230775115542,2.5766446655584154,0.0060493809636805
2619,Thailand,2000,0.044552470433501405,2.671020493934838,0.0036627413022031602
2620,Thailand,2001,0.034442490096837204,2.8169182822530074,0.00546224892880693
2621,Thailand,2002,0.0614903605210036,3.053721357913278,0.00840645882957145
2622,Thailand,2003,0.0718924330340971,3.2835708416127063,0.00752686498733117
2623,Thailand,2004,0.0628934214285795,3.564835147618213,0.008565805934229991
2624,Thailand,2005,0.0418763842884337,3.677863726825864,0.0031706537477102802
2625,Thailand,2006,0.049678108924610706,3.756494248290936,0.00213794004632503
2626,Thailand,2007,0.0543515169050809,3.9224856502468777,0.0044187849357538896
2627,Thailand,2008,0.0172569884866334,3.977994211158759,0.0014151373863760999
2628,Thailand,2009,-0.006906182323005789,4.12954708578681,0.00380978117572234
2629,Thailand,2010,0.0751339053261624,4.400538559546376,0.00656225654121422
2630,Thailand,2011,0.00840132083053334,4.513331276920312,0.00256315711924046
2631,Thailand,2012,0.0724279620249642,4.834079782632776,0.00710669095691394
2632,Thailand,2013,0.0268749556320556,4.860138385955279,0.0005390602657432999
2633,Thailand,2014,0.00984468863619426,5.012324242607528,0.0031313070650834194
2634,Thailand,2015,0.0313404724911635,5.124375808777313,0.00223552110251137
2635,Thailand,2016,0.034351577169218196,5.228761768677579,0.00203704731650375
2636,Thailand,2017,0.041776810321001,5.321154424336196,0.00176700832331062
2637,Thailand,2018,0.042228702874607095,5.483753274083256,0.0030557062768826497
2638,Thailand,2019,0.021516561218081903,5.486220932146526,4.499943633373e-05
2639,Thailand,2020,-0.061954891595807304,5.069760259564302,-0.00759102992265534
2640,Trinidad & Tobago,1981,0.0457720855842996,0.1822707627741935,0.0055902008634330395
2641,Trinidad & Tobago,1982,0.0379931807144484,0.2140690138387097,0.017445612549451782
2642,Trinidad & Tobago,1983,-0.103003284842942,0.2088623249677419,-0.00243224779597982
2643,Trinidad & Tobago,1984,-0.0575090617005851,0.2058724411612903,-0.0014315093959206997
2644,Trinidad & Tobago,1985,-0.041194195543724,0.2127680009032258,0.00334943312618185
2645,Trinidad & Tobago,1986,-0.0327916304799267,0.2212248853225807,0.00397469750312753
2646,Trinidad & Tobago,1987,-0.045617785381139406,0.208849564,-0.00559400055944681
2647,Trinidad & Tobago,1988,-0.0391972405050394,0.2295144532580645,0.00989462887174834
2648,Trinidad & Tobago,1989,-0.00829914212231699,0.2257971023225806,-0.00161965875469468
2649,Trinidad & Tobago,1990,0.015091678429517702,0.250559828,0.01096680401241048
2650,Trinidad & Tobago,1991,0.0311240786575588,0.2497999170055968,-0.00030328524746718003
2651,Trinidad & Tobago,1992,0.10092979512969,0.2644072094570674,0.00584759699945909
2652,Trinidad & Tobago,1993,-0.0066911476645933,0.2787031144265484,0.005406775783019
2653,Trinidad & Tobago,1994,0.0356718060581952,0.2953557962265639,0.0059750612526449694
2654,Trinidad & Tobago,1995,0.0380991314364765,0.3202990719457078,0.00844516208512469
2655,Trinidad & Tobago,1996,0.0713447746480871,0.3628845045694375,0.01329552170258803
2656,Trinidad & Tobago,1997,0.0752285462627518,0.3627906487752055,-2.586381976912e-05
2657,Trinidad & Tobago,1998,0.08124563996545801,0.3682476757752055,0.0015041807219737101
2658,Trinidad & Tobago,1999,0.0802481764350063,0.4092806050832441,0.01114275309997796
2659,Trinidad & Tobago,2000,0.0690135959072803,0.4278075071007982,0.004526699234571801
2660,Trinidad & Tobago,2001,0.0416852398185424,0.4615972059248817,0.00789834172220875
2661,Trinidad & Tobago,2002,0.07936709687153319,0.5009036402048824,0.008515310269533399
2662,Trinidad & Tobago,2003,0.144409895389734,0.5615684984800765,0.012111083531032161
2663,Trinidad & Tobago,2004,0.0795005151069972,0.6175774882791685,0.00997367016680674
2664,Trinidad & Tobago,2005,0.0620893787954175,0.6621827287341877,0.007222614376587511
2665,Trinidad & Tobago,2006,0.132080586051735,0.7734182361319495,0.01679830997863638
2666,Trinidad & Tobago,2007,0.0475420970092722,0.7975304733140877,0.00311761942706823
2667,Trinidad & Tobago,2008,0.0339173707807387,0.785801717402662,-0.00147063420193682
2668,Trinidad & Tobago,2009,-0.043917292474614,0.7792891652269484,-0.0008287780532269401
2669,Trinidad & Tobago,2010,0.033232247102737096,0.841932867550688,0.008038569650265339
2670,Trinidad & Tobago,2011,-0.00294354409043763,0.8268246919450719,-0.0017944632152879396
2671,Trinidad & Tobago,2012,0.013426870225595,0.8139615428287102,-0.00155572871029064
2672,Trinidad & Tobago,2013,0.022702228337412998,0.8290645968498348,0.0018554997044009898
2673,Trinidad & Tobago,2014,-0.008553086574795121,0.8248037944416762,-0.00051392888133786
2674,Trinidad & Tobago,2015,0.0178356795860574,0.8002903821676355,-0.00297202952256472
2675,Trinidad & Tobago,2016,-0.0631755343993733,0.7100389250555458,-0.011277338716434169
2676,Trinidad & Tobago,2017,-0.026812107917462403,0.753428784966052,0.006110912849899299
2677,Trinidad & Tobago,2018,-0.00706435308325041,0.713135499187918,-0.00534798863305303
2678,Trinidad & Tobago,2019,-0.00171437013034094,0.6950531315351123,-0.0025356145744247706
2679,Trinidad & Tobago,2020,-0.0737428526501073,0.6058526504179849,-0.01283362049173376
2680,Turkey,1981,0.048566487665203904,1.0842819642580646,0.0009017455707185301
2681,Turkey,1982,0.0356322781218346,1.183252504451613,0.00912774937294749
2682,Turkey,1983,0.0497108077727097,1.222964705967742,0.00335618993974022
2683,Turkey,1984,0.0671201571206008,1.28773406772043,0.00529609410939095
2684,Turkey,1985,0.042413357163994504,1.389933224548387,0.00793635575774365
2685,Turkey,1986,0.0701203111054399,1.5145302962795697,0.00896424875171009
2686,Turkey,1987,0.0948553884246731,1.7265367624838712,0.01399816607994528
2687,Turkey,1988,0.023207367939484,1.898584717967742,0.00996491700740591
2688,Turkey,1989,0.0029024406877960003,1.8634053748494628,-0.0018529245908992398
2689,Turkey,1990,0.0926614667149323,2.023193188290323,0.00857504306886356
2690,Turkey,1991,0.00720279035610048,2.065394007290323,0.0020858521689498697
2691,Turkey,1992,0.050356349389680304,2.1718795930645163,0.0051557032410438795
2692,Turkey,1993,0.0765126520301509,2.3604300467849466,0.008681441380200371
2693,Turkey,1994,-0.0466814736394838,2.285811376978495,-0.0031612319927924503
2694,Turkey,1995,0.0787826687618991,2.5580722467849464,0.011910907109332
2695,Turkey,1996,0.0737966447375686,2.7903838347419354,0.00908151004135886
2696,Turkey,1997,0.0757766364407608,2.918822216935484,0.00460289299968035
2697,Turkey,1998,0.0240415025686937,2.9932810335376345,0.00255098841478349
2698,Turkey,1999,-0.032631684059710404,2.91459823072043,-0.0026286473583876104
2699,Turkey,2000,0.0693323970455904,3.112843297139785,0.00680179739114001
2700,Turkey,2001,-0.0575000655464257,2.828269859900293,-0.00914191335943479
2701,Turkey,2002,0.0644772204681594,3.094678732672217,0.00941949976376428
2702,Turkey,2003,0.0576320606654714,3.2770385451364765,0.00589268962037923
2703,Turkey,2004,0.09795936389202821,3.509205277875899,0.00708465065459744
2704,Turkey,2005,0.08992304936265169,3.588306070926909,0.00225409421186353
2705,Turkey,2006,0.0694798808571993,3.980998758033171,0.010943678698088979
2706,Turkey,2007,0.050435079315710396,4.227681921008064,0.00619651444193787
2707,Turkey,2008,0.00815024573007705,4.2420401417771485,0.00033962396030164
2708,Turkey,2009,-0.0482315395301769,4.299365014085125,0.0013513514816472399
2709,Turkey,2010,0.0842710432276191,4.535354733000396,0.00548894355659839
2710,Turkey,2011,0.11200110583350399,4.845490036933817,0.00683817081995366
2711,Turkey,2012,0.0478849271108008,5.145812191198029,0.0061979727948064
2712,Turkey,2013,0.08485816996530261,5.10887553458848,-0.00071780032455771
2713,Turkey,2014,0.04939715161365801,5.263732906349333,0.00303114395158832
2714,Turkey,2015,0.0608448690443663,5.773171596201057,0.009678277733986409
2715,Turkey,2016,0.0332308420845746,6.072974052078447,0.00519302866512179
2716,Turkey,2017,0.0750199748917491,6.434644709207456,0.00595541252156723
2717,Turkey,2018,0.0297988523467896,6.363344531202726,-0.00110806705306829
2718,Turkey,2019,0.00889585160591679,6.603654181656319,0.0037764676936040903
2719,Turkey,2020,0.017935513961868398,6.441361235288706,-0.0024576233385817
2727,Turkmenistan,1988,0.110236221751372,0.6421788660834852,0.0006771513580487301
2728,Turkmenistan,1989,-0.04255319506897021,0.6598457036677283,0.00275107738938678
2730,Turkmenistan,1991,-0.0460526321358374,0.5615670600915772,0.00269873384065286
2738,Turkmenistan,1999,0.16499999497227102,0.5124849988064517,-0.00454522494422627
2739,Turkmenistan,2000,0.054690641325285394,0.4313533778387096,-0.015831023572727577
2741,Turkmenistan,2002,0.00257179925006284,0.4592351976149845,-0.015652069736517928
2743,Turkmenistan,2004,0.0500040743766748,0.6278640024288062,-0.00097215834479774
2744,Turkmenistan,2005,0.13034034870022,0.6357622193438138,0.00125795027019457
2745,Turkmenistan,2006,0.109733083254017,0.6424661868636641,0.00105447717965525
2746,Turkmenistan,2007,0.1105929947045,0.6234208279395161,-0.0029644142078701302
2749,Turkmenistan,2010,0.09199999988054831,0.8984386104796458,0.00775688791647841
2750,Turkmenistan,2011,0.146999999278723,0.9971940102029748,0.010991891774398119
2751,Turkmenistan,2012,0.110999999615545,1.087076050695535,0.00901349582658093
2752,Turkmenistan,2013,0.10200000101399001,0.9656833077798236,-0.01116690436129485
2753,Turkmenistan,2014,0.10299999970545899,1.0009385619319011,0.00365080910771171
2754,Turkmenistan,2015,0.0649999990951666,1.1981642784210522,0.01970407815125914
2755,Turkmenistan,2016,0.061999999664301,1.186350629835411,-0.0009859790346286499
2756,Turkmenistan,2017,0.0650000004682975,1.1739718128189969,-0.00104343662869144
2757,Turkmenistan,2018,0.0619999994137119,1.3069419144542411,0.01132651569512137
2758,Turkmenistan,2019,0.063,1.421227626510175,0.008744513493061969
2760,US,1981,0.0253771930714828,72.49713467265208,-0.0029581070431058698
